Gene_name,ID
STXBP5L,4835
SUB1,4836
SUCLA2,4837
SUCLG1,4838
SUCLG2,4839
SUGP2,4840
SUGT1,4841
SULT4A1,4842
SUMF2,4843
SUMO3,4844
SUN1,4845
SUN2,4846
SUOX,4847
SUPT16H,4848
SUPT5H,4849
SUPT6H,4850
SUPV3L1,4851
SURF4,4852
SUSD5,4853
SV2A,4854
SV2B,4855
SV2C,4856
SVOP,4857
SWAP70,4858
SYAP1,4859
SYBU,4860
SYK,4861
SYMPK,4862
SYN1,4863
SYN2,4864
SYN3,4865
SYNCRIP,4866
SYNDIG1,4867
SYNE1,4868
SYNGAP1,4869
SYNGR1,4870
SYNGR2,4871
SYNGR3,4872
SYNJ1,4873
SYNJ2,4874
SYNJ2BP-COX16,4875
SYNM,4876
SYNPO,4877
SYNPR,4878
SYNRG,4879
SYP,4880
SYT1,4881
SYT12,4882
SYT13,4883
SYT17,4884
SYT2,4885
SYT3,4886
SYT5,4887
SYT7,4888
SYTL2,4889
SYTL4,4890
SYVN1,4891
SZRD1,4892
SZT2,4893
TAC1,4894
TAC3,4895
TACC1,4896
TACC2,4897
TACO1,4898
TAF15,4899
TAF7,4900
TAGLN,4901
TAGLN2,4902
TAGLN3,4903
TALDO1,4904
TAMM41,4905
TANC2,4906
TAOK1,4907
TAOK2,4908
TAP1,4909
TAPT1,4910
TARDBP,4911
TARS,4912
TARS2,4913
TARSL2,4914
TATDN1,4915
TAX1BP1,4916
TAX1BP3,4917
TBC1D1,4918
TBC1D10B,4919
TBC1D13,4920
TBC1D15,4921
TBC1D17,4922
TBC1D19,4923
TBC1D23,4924
TBC1D24,4925
TBC1D4,4926
TBC1D7,4927
TBC1D9B,4928
TBCA,4929
TBCB,4930
TBCC,4931
TBCD,4932
TBCE,4933
TBCK,4934
TBK1,4935
TBPL1,4936
TBR1,4937
TBRG4,4938
TBXAS1,4939
TCAF1,4940
TCEA1,4941
TCEA2,4942
TCEAL1,4943
TCEAL2,4944
TCEAL3,4945
TCEAL4,4946
TCEAL5,4947
TCEAL6,4948
TCEAL7,4949
TCEB1,4950
TCEB2,4951
TCEB3,4952
TCERG1,4953
TCF20,4954
TCF25,4955
TCF4,4956
TCOF1,4957
TCP1,4958
TCP11L1,4959
TDRKH,4960
TECPR1,4961
TECPR2,4962
TECR,4963
TELO2,4964
TENM2,4965
TENM3,4966
TENM4,4967
TERF2,4968
TERF2IP,4969
TESC,4970
TESPA1,4971
TEX2,4972
TF,4973
TFAM,4974
TFAP4,4975
TFB1M,4976
TFIP11,4977
TGFB1I1,4978
TGFBI,4979
TGFBR1,4980
TGFBRAP1,4981
TGM2,4982
TGOLN2,4983
THAP4,4984
THBS1,4985
THEM6,4986
THEMIS,4987
THNSL1,4988
THOC1,4989
THOC2,4990
THOC5,4991
THOP1,4992
THRAP3,4993
THSD7A,4994
THUMPD1,4995
THUMPD3,4996
THY1,4997
THYN1,4998
TIAM2,4999
TIMM10,5000
TIMM10B,5001
TIMM13,5002
TIMM21,5003
TIMM22,5004
TIMM23,5005
TIMM44,5006
TIMM50,5007
TIMM8A,5008
TIMM8B,5009
TIMM9,5010
TIMMDC1,5011
TIMP2,5012
TINAGL1,5013
TIPRL,5014
TJAP1,5015
TJP1,5016
TJP2,5017
TK2,5018
TKT,5019
TLN1,5020
TLN2,5021
TM7SF2,5022
TM9SF2,5023
TM9SF3,5024
TM9SF4,5025
TMA16,5026
TMA7,5027
TMBIM6,5028
TMC6,5029
TMC7,5030
TMCC3,5031
TMED10,5032
TMED2,5033
TMED4,5034
TMED5,5035
TMED8,5036
TMED9,5037
TMEFF2,5038
TMEM11,5039
TMEM119,5040
TMEM126A,5041
TMEM126B,5042
TMEM127,5043
TMEM132A,5044
TMEM132B,5045
TMEM132E,5046
TMEM135,5047
TMEM143,5048
TMEM151B,5049
TMEM163,5050
TMEM167A,5051
TMEM173,5052
TMEM177,5053
TMEM178A,5054
TMEM178B,5055
TMEM181,5056
TMEM189-UBE2V1,5057
TMEM19,5058
TMEM192,5059
TMEM199,5060
TMEM2,5061
TMEM209,5062
TMEM214,5063
TMEM230,5064
TMEM245,5065
TMEM25,5066
TMEM259,5067
TMEM263,5068
TMEM30A,5069
TMEM33,5070
TMEM38A,5071
TMEM41B,5072
TMEM43,5073
TMEM51,5074
TMEM55A,5075
TMEM56,5076
TMEM57,5077
TMEM63A,5078
TMEM63B,5079
TMEM63C,5080
TMEM65,5081
TMEM74B,5082
TMEM87A,5083
TMEM9,5084
TMOD1,5085
TMOD2,5086
TMOD3,5087
TMPO,5088
TMSB10,5089
TMTC3,5090
TMUB2,5091
TMX1,5092
TMX3,5093
TMX4,5094
TNC,5095
TNFAIP8L3,5096
TNIK,5097
TNKS,5098
TNKS1BP1,5099
TNPO1,5100
TNPO2,5101
TNPO3,5102
TNR,5103
TNRC6B,5104
TNS1,5105
TNS2,5106
TNS3,5107
TNXB,5108
TOLLIP,5109
TOM1,5110
TOM1L1,5111
TOM1L2,5112
TOMM20,5113
TOMM22,5114
TOMM34,5115
TOMM40,5116
TOMM40L,5117
TOMM70A,5118
TOP1,5119
TOP2B,5120
TOR1A,5121
TOR1AIP1,5122
TP53BP1,5123
TP53BP2,5124
TP53I11,5125
TPBG,5126
TPCN1,5127
TPD52,5128
TPD52L1,5129
TPD52L2,5130
TPGS1,5131
TPGS2,5132
TPI1,5133
TPM1,5134
TPM2,5135
TPM3,5136
TPP1,5137
TPP2,5138
TPPP,5139
TPPP3,5140
TPR,5141
TPRG1L,5142
TPT1,5143
TRA2A,5144
TRA2B,5145
TRADD,5146
TRAF3,5147
TRAF6,5148
TRAF7,5149
TRAP1,5150
TRAPPC10,5151
TRAPPC11,5152
TRAPPC12,5153
TRAPPC13,5154
TRAPPC2L,5155
TRAPPC3,5156
TRAPPC4,5157
TRAPPC5,5158
TRAPPC6B,5159
TRAPPC8,5160
TRAPPC9,5161
TRHDE,5162
TRIM2,5163
TRIM21,5164
TRIM25,5165
TRIM26,5166
TRIM27,5167
TRIM28,5168
TRIM3,5169
TRIM32,5170
TRIM33,5171
TRIM36,5172
TRIM4,5173
TRIM47,5174
TRIM56,5175
TRIM65,5176
TRIM9,5177
TRIO,5178
TRIP10,5179
TRIP11,5180
TRIP12,5181
TRIP6,5182
TRMT10C,5183
TRMT11,5184
TRMT2A,5185
TRMT5,5186
TRMT6,5187
TRMU,5188
TRNT1,5189
TROVE2,5190
TRPM2,5191
TRUB1,5192
TSC1,5193
TSC2,5194
TSC22D1,5195
TSC22D2,5196
TSC22D3,5197
TSC22D4,5198
TSFM,5199
TSG101,5200
TSHZ3,5201
TSN,5202
TSPAN13,5203
TSPAN15,5204
TSPAN5,5205
TSPAN7,5206
TSPAN8,5207
TSPO,5208
TSPYL4,5209
TSPYL5,5210
TSR2,5211
TSR3,5212
TSSC1,5213
TST,5214
TSTA3,5215
TSTD1,5216
TTC1,5217
TTC19,5218
TTC21B,5219
TTC26,5220
TTC33,5221
TTC37,5222
TTC39B,5223
TTC39C,5224
TTC4,5225
TTC5,5226
TTC7B,5227
TTC9,5228
TTC9B,5229
TTC9C,5230
TTL,5231
TTLL1,5232
TTN,5233
TTPAL,5234
TTR,5235
TTYH1,5236
TTYH2,5237
TTYH3,5238
TUB,5239
TUBA1A,5240
TUBA1C,5241
TUBA3E,5242
TUBA4A,5243
TUBA8,5244
TUBAL3,5245
TUBB,5246
TUBB2A,5247
TUBB2B,5248
TUBB3,5249
TUBB4A,5250
TUBB4B,5251
TUBG2,5252
TUBGCP2,5253
TUBGCP6,5254
TUFM,5255
TUSC2,5256
TUSC3,5257
TWF1,5258
TWF2,5259
TXLNA,5260
TXN,5261
TXN2,5262
TXNDC12,5263
TXNDC9,5264
TXNIP,5265
TXNL1,5266
TXNL4A,5267
TXNRD1,5268
TYMP,5269
TYRO3,5270
U2AF1,5271
U2AF2,5272
U2SURP,5273
UAP1,5274
UAP1L1,5275
UBA1,5276
UBA2,5277
UBA3,5278
UBA5,5279
UBA52,5280
UBA6,5281
UBA7,5282
UBAP2,5283
UBAP2L,5284
UBASH3B,5285
UBC,5286
UBE2C,5287
UBE2D1,5288
UBE2D3,5289
UBE2E1,5290
UBE2F,5291
UBE2G2,5292
UBE2H,5293
UBE2I,5294
UBE2K,5295
UBE2L6,5296
UBE2M,5297
UBE2N,5298
UBE2O,5299
UBE2Q1,5300
UBE2R2,5301
UBE2V2,5302
UBE2Z,5303
UBE3A,5304
UBE3C,5305
UBE4A,5306
UBE4B,5307
UBFD1,5308
UBL3,5309
UBL4A,5310
UBL5,5311
UBL7,5312
UBLCP1,5313
UBQLN4,5314
UBR1,5315
UBR2,5316
UBR3,5317
UBR4,5318
UBR5,5319
UBR7,5320
UBTF,5321
UBXN1,5322
UBXN10,5323
UBXN2B,5324
UBXN4,5325
UBXN6,5326
UBXN7,5327
UCHL1,5328
UCHL5,5329
UCKL1,5330
UEVLD,5331
UFC1,5332
UFD1L,5333
UFL1,5334
UFM1,5335
UFSP2,5336
UGGT1,5337
UGGT2,5338
UGP2,5339
UGT8,5340
UHRF1BP1L,5341
ULK1,5342
UNC13A,5343
UNC13B,5344
UNC13C,5345
UNC5A,5346
UNC5B,5347
UNC5C,5348
UNG,5349
UNK,5350
UPF1,5351
UPF2,5352
UPF3A,5353
UPF3B,5354
UQCC1,5355
UQCC2,5356
UQCR10,5357
UQCRB,5358
UQCRC1,5359
UQCRC2,5360
UQCRFS1,5361
UQCRH,5362
UQCRQ,5363
URB2,5364
UROD,5365
USF1,5366
USMG5,5367
USO1,5368
USP10,5369
USP11,5370
USP12,5371
USP13,5372
USP14,5373
USP15,5374
USP19,5375
USP24,5376
USP25,5377
USP31,5378
USP32,5379
USP39,5380
USP4,5381
USP43,5382
USP46,5383
USP47,5384
USP48,5385
USP5,5386
USP54,5387
USP7,5388
USP8,5389
USP9X,5390
USP9Y,5391
UTP14A,5392
UTRN,5393
UVRAG,5394
VAC14,5395
VAMP1,5396
VAMP2,5397
VAMP3,5398
VAMP5,5399
VAMP7,5400
VAPA,5401
VAPB,5402
VARS,5403
VARS2,5404
VASN,5405
VASP,5406
VAT1,5407
VAT1L,5408
VBP1,5409
VCAN,5410
VCL,5411
VCP,5412
VCPIP1,5413
VDAC1,5414
VDAC2,5415
VDAC3,5416
VGF,5417
VIM,5418
VIPAS39,5419
VKORC1L1,5420
VMA21,5421
VPRBP,5422
VPS11,5423
VPS13A,5424
VPS13C,5425
VPS13D,5426
VPS16,5427
VPS18,5428
VPS26A,5429
VPS26B,5430
VPS28,5431
VPS29,5432
VPS33A,5433
VPS33B,5434
VPS35,5435
VPS37B,5436
VPS39,5437
VPS41,5438
VPS45,5439
VPS4A,5440
VPS4B,5441
VPS51,5442
VPS52,5443
VPS53,5444
VPS8,5445
VPS9D1,5446
VSNL1,5447
VSTM2A,5448
VSTM2L,5449
VTA1,5450
VTI1A,5451
VTI1B,5452
VTN,5453
VWA1,5454
VWA5A,5455
VWC2,5456
VWF,5457
WARS,5458
WARS2,5459
WASF1,5460
WASF2,5461
WASF3,5462
WASL,5463
WBP11,5464
WBP2,5465
WBP4,5466
WBSCR17,5467
WDFY1,5468
WDFY2,5469
WDFY3,5470
WDR1,5471
WDR12,5472
WDR13,5473
WDR17,5474
WDR18,5475
WDR19,5476
WDR26,5477
WDR35,5478
WDR37,5479
WDR41,5480
WDR44,5481
WDR45,5482
WDR45B,5483
WDR47,5484
WDR48,5485
WDR5,5486
WDR54,5487
WDR7,5488
WDR77,5489
WDR82,5490
WDR91,5491
WDTC1,5492
WFS1,5493
WHAMM,5494
WIPF2,5495
WIPF3,5496
WIPI2,5497
WLS,5498
WNK1,5499
WNK2,5500
WRB,5501
WRNIP1,5502
WSB2,5503
WWOX,5504
XKR4,5505
XKR6,5506
XPNPEP1,5507
XPNPEP3,5508
XPO1,5509
XPO5,5510
XPO7,5511
XPOT,5512
XPR1,5513
XRCC1,5514
XRCC4,5515
XRCC5,5516
XRCC6,5517
XRN1,5518
XRN2,5519
YAF2,5520
YAP1,5521
YARS,5522
YARS2,5523
YBX1,5524
YBX3,5525
YES1,5526
YIPF4,5527
YJEFN3,5528
YKT6,5529
YLPM1,5530
YME1L1,5531
YOD1,5532
YTHDC1,5533
YTHDC2,5534
YTHDF1,5535
YTHDF2,5536
YTHDF3,5537
YWHAB,5538
YWHAE,5539
YWHAG,5540
YWHAH,5541
YWHAQ,5542
YWHAZ,5543
ZADH2,5544
ZC2HC1A,5545
ZC3H11A,5546
ZC3H13,5547
ZC3H14,5548
ZC3H15,5549
ZC3H18,5550
ZC3H4,5551
ZC3H7A,5552
ZC3H7B,5553
ZC3HAV1,5554
ZC3HC1,5555
ZDHHC14,5556
ZDHHC17,5557
ZDHHC20,5558
ZDHHC5,5559
ZEB2,5560
ZER1,5561
ZFAND5,5562
ZFPL1,5563
ZFR,5564
ZFYVE1,5565
ZFYVE16,5566
ZFYVE21,5567
ZMAT2,5568
ZMPSTE24,5569
ZMYM3,5570
ZNF326,5571
ZNF365,5572
ZNF385A,5573
ZNF428,5574
ZNF483,5575
ZNF512B,5576
ZNF638,5577
ZNF687,5578
ZNF706,5579
ZNF728,5580
ZNF787,5581
ZNF800,5582
ZNFX1,5583
ZNHIT2,5584
ZPR1,5585
ZRANB2,5586
ZSCAN18,5587
ZW10,5588
ZYG11B,5589
ZYX,5590
ZZEF1,5591
